,YM,Type,BAS_ID,TotalSpent,DisSpent,NumofSpent,NumofDisSpent
17931,202006,서양음식,63336,1604400,13400,106,2
17932,202006,서양음식,63337,11725600,384500,555,25
17933,202006,서양음식,63338,3661200,435120,247,32
17934,202006,서양음식,63339,1883500,104000,181,14
17935,202006,서양음식,63340,4146600,61000,292,7
17936,202006,서양음식,63341,4054000,242500,245,14
17937,202006,서양음식,63342,5885430,221720,277,10
17938,202006,서양음식,63343,11005060,478530,526,26
17939,202006,서양음식,63344,8126800,398900,549,28
17940,202006,서양음식,63345,24151800,293130,1089,18
17941,202006,서양음식,63346,7527800,124000,478,10
17942,202006,서양음식,63347,20031230,185040,1147,15
17943,202006,서양음식,63348,5291800,416000,147,8
17944,202006,서양음식,63350,4263000,43000,292,3
17945,202006,서양음식,63351,9322800,321620,762,24
17946,202006,서양음식,63355,23211500,322630,1234,18
17947,202006,서양음식,63356,158000,14000,13,1
17948,202006,서양음식,63357,4440500,67500,222,4
17949,202006,서양음식,63358,74654040,1121570,3613,65
17950,202006,서양음식,63359,8446100,115900,551,7
17951,202006,서양음식,63360,25377250,225850,1642,16
17952,202006,서양음식,63361,39705370,1125300,2155,50
17953,202006,서양음식,63362,171000,0,18,0
17954,202006,서양음식,63363,23422230,233000,1327,13
17955,202006,서양음식,63364,21031600,295450,939,20
17956,202006,서양음식,63365,20309200,252300,1545,18
17957,202006,서양음식,63500,734000,0,64,0
17958,202006,서양음식,63502,53000,0,4,0
17959,202006,서양음식,63504,844500,70500,69,4
17960,202006,서양음식,63506,31229300,1774212,1817,110
17961,202006,서양음식,63507,10137800,882760,625,57
17962,202006,서양음식,63508,6016950,753300,360,27
17963,202006,서양음식,63510,5697500,472100,444,28
17964,202006,서양음식,63511,510200,50000,29,2
17965,202006,서양음식,63512,5435020,250160,280,17
17966,202006,서양음식,63513,12298870,494530,568,18
17967,202006,서양음식,63514,1898300,21400,174,3
17968,202006,서양음식,63516,778800,46000,33,3
17969,202006,서양음식,63517,3398500,189645,183,9
17970,202006,서양음식,63518,2623000,32000,95,2
17971,202006,서양음식,63519,7419900,580580,257,23
17972,202006,서양음식,63520,4799800,97000,349,6
17973,202006,서양음식,63521,191788540,1294982,7636,64
17974,202006,서양음식,63522,32263460,579280,1703,46
17975,202006,서양음식,63523,1276000,75720,76,5
17976,202006,서양음식,63524,5448000,41500,349,5
17977,202006,서양음식,63525,5327300,7000,343,1
17978,202006,서양음식,63526,9096375,95500,701,7
17979,202006,서양음식,63527,31108700,564000,1791,40
17980,202006,서양음식,63528,102347170,2924750,4041,124
17981,202006,서양음식,63529,3585000,79000,80,2
17982,202006,서양음식,63530,2657100,138000,181,9
17983,202006,서양음식,63531,8388400,19800,202,1
17984,202006,서양음식,63533,13434500,753310,359,20
17985,202006,서양음식,63534,42502400,1373540,3123,127
17986,202006,서양음식,63535,151316130,2642631,7684,240
17987,202006,서양음식,63537,1230500,52500,83,5
17988,202006,서양음식,63538,69533188,142500,317,4
17989,202006,서양음식,63540,5940640,97528,308,7
17990,202006,서양음식,63543,1594100,66000,113,5
17991,202006,서양음식,63544,51634850,1832190,1925,66
17992,202006,서양음식,63545,14873830,1009558,817,64
17993,202006,서양음식,63546,17239370,1203720,1581,101
17994,202006,서양음식,63547,5154380,363300,171,11
17995,202006,서양음식,63548,605100,0,32,0
17996,202006,서양음식,63551,1672500,86500,45,3
17997,202006,서양음식,63553,210850,0,9,0
17998,202006,서양음식,63556,147000,12000,15,1
17999,202006,서양음식,63558,872600,167100,22,5
18000,202006,서양음식,63559,29119990,2255956,2678,218
18001,202006,서양음식,63560,32035941,2484170,3905,308
18002,202006,서양음식,63561,2456000,144000,148,12
18003,202006,서양음식,63562,1634500,117500,86,6
18004,202006,서양음식,63563,1784350,42500,130,2
18005,202006,서양음식,63564,7780500,482430,475,27
18006,202006,서양음식,63565,11932490,1137570,416,43
18007,202006,서양음식,63566,50171380,4368620,3610,307
18008,202006,서양음식,63567,13728950,1072613,646,48
18009,202006,서양음식,63568,19534000,1308300,2232,134
18010,202006,서양음식,63569,9119700,706110,545,49
18011,202006,서양음식,63571,14760102,222340,374,16
18012,202006,서양음식,63572,9871850,474650,579,26
18013,202006,서양음식,63573,58669700,2818770,2750,163
18014,202006,서양음식,63574,1236500,135500,128,17
18015,202006,서양음식,63577,2762830,77000,210,4
18016,202006,서양음식,63578,1942300,154280,112,9
18017,202006,서양음식,63579,2405300,87100,233,6
18018,202006,서양음식,63580,7154790,627020,1530,120
18019,202006,서양음식,63583,804500,51600,52,5
18020,202006,서양음식,63584,21606595,1545320,2790,202
18021,202006,서양음식,63585,32314640,2473422,2152,161
18022,202006,서양음식,63586,13942500,1168830,279,29
18023,202006,서양음식,63587,14637490,1073070,1651,100
18024,202006,서양음식,63588,19398730,1801720,1277,121
18025,202006,서양음식,63589,24411070,2183800,1781,153
18026,202006,서양음식,63590,47468350,3162247,5582,362
18027,202006,서양음식,63591,44638820,2199815,3099,150
18028,202006,서양음식,63592,24689840,1509800,2157,136
18029,202006,서양음식,63593,3017150,109900,248,10
18030,202006,서양음식,63594,18927400,702900,1160,43
18031,202006,서양음식,63595,59872895,2850980,4008,196
18032,202006,서양음식,63596,48012130,2083260,3007,144
18033,202006,서양음식,63597,6515100,291830,333,19
18034,202006,서양음식,63598,2531348,13800,69,1
18035,202006,서양음식,63599,17502050,930900,932,47
18036,202006,서양음식,63600,36458220,1169020,2198,83
18037,202006,서양음식,63601,1949650,31000,54,3
18038,202006,서양음식,63602,850000,0,32,0
18039,202006,서양음식,63604,8264050,853100,217,17
18040,202006,서양음식,63605,890000,0,4,0
18041,202006,서양음식,63606,4526100,378100,720,52
18042,202006,서양음식,63607,2916100,156800,184,15
18043,202006,서양음식,63608,430500,50000,51,4
18044,202006,서양음식,63609,1519500,8000,56,1
18045,202006,서양음식,63610,9729180,343400,536,22
18046,202006,서양음식,63611,3669660,127320,136,5
18047,202006,서양음식,63612,7896900,410710,523,24
18048,202006,서양음식,63613,3014000,144000,117,4
18049,202006,서양음식,63615,857000,212770,50,5
18050,202006,서양음식,63616,3144700,60000,201,5
18051,202006,서양음식,63617,6810350,666091,309,31
18052,202006,서양음식,63618,2336260,96670,83,3
18053,202006,서양음식,63619,676500,128500,37,13
18054,202006,서양음식,63620,8628200,278300,473,11
18055,202006,서양음식,63621,23251450,2127390,1986,199
18056,202006,서양음식,63622,1360500,19000,182,2
18057,202006,서양음식,63623,1927500,127500,137,7
18058,202006,서양음식,63624,15661000,334830,1109,27
18059,202006,서양음식,63625,967800,38000,75,3
18060,202006,서양음식,63626,8675900,449180,263,10
18061,202006,서양음식,63627,6149570,106300,52,3
18062,202006,서양음식,63629,55816850,3401250,3507,194
18063,202006,서양음식,63630,1669150,41600,133,4
18064,202006,서양음식,63631,2119400,0,75,0
18065,202006,서양음식,63632,1999910,13500,129,1
18066,202006,서양음식,63633,8085400,227500,315,8
18067,202006,서양음식,63634,5358700,153200,362,15
18068,202006,서양음식,63635,10195750,166070,497,7
18069,202006,서양음식,63636,5586500,10500,386,1
18070,202006,서양음식,63637,30000,0,5,0
18071,202006,서양음식,63638,623400,13500,56,3
18072,202006,서양음식,63639,12345440,608270,731,40
18073,202006,서양음식,63640,26171030,1122870,1945,69
18074,202006,서양음식,63641,19914850,193550,1044,15
18075,202006,서양음식,63643,29969260,1357767,2901,117
18076,202006,서양음식,63644,29368355,745400,1778,49
18077,202006,서적출판(회원제형태),63070,300000,0,1,0
18078,202006,서적출판(회원제형태),63084,39522950,2068830,1194,70
18079,202006,서적출판(회원제형태),63086,990000,0,9,0
18080,202006,서적출판(회원제형태),63133,76000,0,3,0
18081,202006,서적출판(회원제형태),63200,316000,0,3,0
18082,202006,서적출판(회원제형태),63222,530000,0,2,0
18083,202006,서적출판(회원제형태),63255,452000,0,3,0
18084,202006,서적출판(회원제형태),63289,138000,0,3,0
18085,202006,서적출판(회원제형태),63308,2216520,0,7,0
18086,202006,서적출판(회원제형태),63584,2306000,126000,102,6
18087,202006,성인용품점,63082,658000,0,10,0
18088,202006,성인용품점,63133,439500,0,18,0
18089,202006,성인용품점,63137,180000,0,5,0
18090,202006,성인용품점,63186,130000,0,5,0
18091,202006,성인용품점,63188,410000,0,3,0
18092,202006,성인용품점,63278,337000,0,6,0
18093,202006,성인용품점,63592,450000,0,6,0
18094,202006,세차장,63011,99000,0,1,0
18095,202006,세차장,63031,455000,0,6,0
18096,202006,세차장,63032,60000,0,2,0
18097,202006,세차장,63044,65000,0,1,0
18098,202006,세차장,63052,135000,45000,3,1
18099,202006,세차장,63054,100000,0,1,0
18100,202006,세차장,63069,171000,50000,2,1
18101,202006,세차장,63070,285000,0,6,0
18102,202006,세차장,63072,332000,50000,6,1
18103,202006,세차장,63093,1338000,67000,44,6
18104,202006,세차장,63105,1673000,46000,110,6
18105,202006,세차장,63108,467000,0,17,0
18106,202006,세차장,63110,886000,25000,9,1
18107,202006,세차장,63116,3718480,239000,20,3
18108,202006,세차장,63117,3350000,140000,14,1
18109,202006,세차장,63119,22000,0,1,0
18110,202006,세차장,63121,60000,0,2,0
18111,202006,세차장,63123,70000,0,1,0
18112,202006,세차장,63125,70000,0,2,0
18113,202006,세차장,63126,1444000,55000,7,1
18114,202006,세차장,63136,210000,60000,4,1
18115,202006,세차장,63141,318000,55000,5,1
18116,202006,세차장,63142,100000,0,1,0
18117,202006,세차장,63145,814000,15000,44,1
18118,202006,세차장,63148,5000,0,1,0
18119,202006,세차장,63182,190000,0,1,0
18120,202006,세차장,63188,15000,6999,1,1
18121,202006,세차장,63193,265000,25000,7,1
18122,202006,세차장,63206,314000,28000,25,2
18123,202006,세차장,63207,6380000,110000,27,1
18124,202006,세차장,63211,35000,0,1,0
18125,202006,세차장,63227,370000,0,3,0
18126,202006,세차장,63233,300000,0,1,0
18127,202006,세차장,63238,35000,0,1,0
18128,202006,세차장,63247,53000,0,2,0
18129,202006,세차장,63271,90000,0,2,0
18130,202006,세차장,63291,26000,0,1,0
18131,202006,세차장,63298,1180000,0,1,0
18132,202006,세차장,63300,60000,0,1,0
18133,202006,세차장,63305,210000,0,4,0
18134,202006,세차장,63306,2294000,51250,129,5
18135,202006,세차장,63324,180000,26500,2,1
18136,202006,세차장,63328,330000,66000,4,1
18137,202006,세차장,63331,155000,0,2,0
18138,202006,세차장,63334,750000,0,4,0
18139,202006,세차장,63337,50000,0,1,0
18140,202006,세차장,63506,695000,0,3,0
18141,202006,세차장,63513,145000,35000,3,1
18142,202006,세차장,63517,123000,0,2,0
18143,202006,세차장,63519,137000,0,2,0
18144,202006,세차장,63528,201000,1000,2,1
18145,202006,세차장,63544,2481000,10000,18,1
18146,202006,세차장,63545,300000,35000,6,1
18147,202006,세차장,63564,285000,40000,6,1
18148,202006,세차장,63566,358000,9090,5,1
18149,202006,세차장,63569,962200,158000,50,7
18150,202006,세차장,63573,220000,0,1,0
18151,202006,세차장,63584,190000,0,5,0
18152,202006,세차장,63587,170000,0,2,0
18153,202006,세차장,63588,115000,0,2,0
18154,202006,세차장,63589,70000,0,1,0
18155,202006,세차장,63590,800000,0,3,0
18156,202006,세차장,63593,175000,20000,5,1
18157,202006,세차장,63596,385000,0,2,0
18158,202006,세차장,63604,49000,0,3,0
18159,202006,세차장,63621,175000,66860,5,2
18160,202006,세차장,63629,110000,0,2,0
18161,202006,세탁소,63002,29000,0,1,0
18162,202006,세탁소,63013,909000,162150,38,4
18163,202006,세탁소,63030,378000,70000,24,4
18164,202006,세탁소,63031,144000,20000,13,2
18165,202006,세탁소,63032,918000,15120,40,2
18166,202006,세탁소,63043,30000,0,4,0
18167,202006,세탁소,63047,342000,32000,25,3
18168,202006,세탁소,63054,1920300,139900,79,6
18169,202006,세탁소,63057,434000,28720,12,2
18170,202006,세탁소,63062,459000,44000,21,2
18171,202006,세탁소,63069,999000,82050,44,3
18172,202006,세탁소,63070,3844500,370320,207,17
18173,202006,세탁소,63081,91000,28000,9,3
18174,202006,세탁소,63084,1750600,223200,103,11
18175,202006,세탁소,63085,1371000,69000,70,6
18176,202006,세탁소,63086,1861990,150900,98,6
18177,202006,세탁소,63089,2371000,166000,107,9
18178,202006,세탁소,63090,2610000,383670,95,16
18179,202006,세탁소,63095,78000,0,3,0
18180,202006,세탁소,63096,51000,0,3,0
18181,202006,세탁소,63097,2062000,358810,80,13
18182,202006,세탁소,63098,1324000,104000,35,3
18183,202006,세탁소,63099,591000,123000,25,5
18184,202006,세탁소,63101,377000,57000,14,3
18185,202006,세탁소,63102,1192700,205000,41,6
18186,202006,세탁소,63103,3440000,331000,151,18
18187,202006,세탁소,63104,166000,0,3,0
18188,202006,세탁소,63109,531000,24000,23,2
18189,202006,세탁소,63118,353000,0,9,0
18190,202006,세탁소,63119,138000,30000,15,3
18191,202006,세탁소,63120,347100,0,9,0
18192,202006,세탁소,63122,347000,4000,19,1
18193,202006,세탁소,63123,959000,47840,36,3
18194,202006,세탁소,63125,1004000,134730,43,4
18195,202006,세탁소,63126,1127000,201380,54,15
18196,202006,세탁소,63127,818000,164000,42,5
18197,202006,세탁소,63131,168000,0,3,0
18198,202006,세탁소,63133,1118000,112000,56,5
18199,202006,세탁소,63134,312000,107000,13,5
18200,202006,세탁소,63135,1086000,11000,35,1
18201,202006,세탁소,63136,388010,17860,25,4
18202,202006,세탁소,63137,685000,88890,37,5
18203,202006,세탁소,63139,943000,101000,40,8
18204,202006,세탁소,63140,362000,12000,16,1
18205,202006,세탁소,63145,174000,0,9,0
18206,202006,세탁소,63151,574000,24000,21,2
18207,202006,세탁소,63153,90700,0,5,0
18208,202006,세탁소,63156,431000,37670,18,4
18209,202006,세탁소,63157,536000,237000,19,9
18210,202006,세탁소,63161,13000,0,1,0
18211,202006,세탁소,63166,112000,26000,7,2
18212,202006,세탁소,63167,427000,0,7,0
18213,202006,세탁소,63168,19000,0,2,0
18214,202006,세탁소,63170,296900,0,28,0
18215,202006,세탁소,63172,116000,0,5,0
18216,202006,세탁소,63174,123000,0,5,0
18217,202006,세탁소,63175,839850,141800,51,4
18218,202006,세탁소,63176,455000,60000,16,3
18219,202006,세탁소,63179,1044000,0,26,0
18220,202006,세탁소,63182,695000,171190,28,3
18221,202006,세탁소,63184,354000,54000,18,3
18222,202006,세탁소,63187,40000,0,2,0
18223,202006,세탁소,63191,68000,0,3,0
18224,202006,세탁소,63192,4000,0,1,0
18225,202006,세탁소,63193,397000,30000,13,1
18226,202006,세탁소,63194,758000,23680,24,1
18227,202006,세탁소,63196,203000,8000,8,1
18228,202006,세탁소,63198,182000,0,9,0
18229,202006,세탁소,63201,218000,0,6,0
18230,202006,세탁소,63203,1103300,65500,90,7
18231,202006,세탁소,63204,142000,10000,16,1
18232,202006,세탁소,63205,566000,84000,36,4
18233,202006,세탁소,63206,788000,0,9,0
18234,202006,세탁소,63210,439000,55000,8,1
18235,202006,세탁소,63212,45000,45000,1,1
18236,202006,세탁소,63213,297000,0,23,0
18237,202006,세탁소,63216,147000,0,8,0
18238,202006,세탁소,63221,1167000,104000,62,8
18239,202006,세탁소,63222,846000,0,23,0
18240,202006,세탁소,63223,775000,102000,26,2
18241,202006,세탁소,63224,149000,0,9,0
18242,202006,세탁소,63226,1280000,53000,25,6
18243,202006,세탁소,63228,154000,20000,11,1
18244,202006,세탁소,63229,5642700,657017,288,30
18245,202006,세탁소,63231,782000,25000,56,3
18246,202006,세탁소,63233,4314000,434750,201,18
18247,202006,세탁소,63234,257500,24900,9,1
18248,202006,세탁소,63237,999500,16900,63,2
18249,202006,세탁소,63238,1781000,102000,99,10
18250,202006,세탁소,63243,2054500,248920,37,8
18251,202006,세탁소,63246,197000,121000,5,2
18252,202006,세탁소,63247,5046900,475580,244,24
18253,202006,세탁소,63248,1129000,4000,52,1
18254,202006,세탁소,63250,488000,68000,23,3
18255,202006,세탁소,63252,40000,0,1,0
18256,202006,세탁소,63253,64000,0,3,0
18257,202006,세탁소,63254,296000,4000,15,1
18258,202006,세탁소,63256,38036,0,4,0
18259,202006,세탁소,63257,7000,0,1,0
18260,202006,세탁소,63258,714014,49000,27,2
